datetime,open,close,high,low,涨跌幅,涨跌额,volume,成交额,振幅,换手率
2026-02-05 14:25:00,1552.31,1553.79,1553.79,1551.47,0.11,1.71,857,133101721.0,0.15,0.01
2026-02-05 14:30:00,1553.81,1551.8,1553.85,1551.58,-0.13,-1.99,943,146422605.0,0.15,0.01
2026-02-05 14:35:00,1552.0,1552.94,1553.0,1549.98,0.07,1.14,1231,190908898.0,0.19,0.01
2026-02-05 14:40:00,1552.94,1553.0,1554.05,1551.54,0.0,0.06,1118,173522179.0,0.16,0.01
2026-02-05 14:45:00,1553.1,1554.15,1555.0,1553.01,0.07,1.15,1164,180978261.0,0.13,0.01
2026-02-05 14:50:00,1554.11,1555.4,1556.33,1554.11,0.08,1.25,1545,240368484.0,0.14,0.01
2026-02-05 14:55:00,1555.49,1553.01,1555.49,1553.01,-0.15,-2.39,1697,263858796.0,0.16,0.01
2026-02-05 15:00:00,1553.3,1555.0,1555.0,1553.03,0.13,1.99,1642,255296245.0,0.13,0.01
2026-02-06 09:35:00,1555.0,1537.0,1568.0,1537.0,-1.16,-18.0,7913,1229551625.0,1.99,0.06
2026-02-06 09:40:00,1537.98,1529.3,1539.0,1528.0,-0.5,-7.7,5383,825044373.0,0.72,0.04
2026-02-06 09:45:00,1529.0,1520.0,1529.25,1517.77,-0.61,-9.3,6557,998100841.0,0.75,0.05
2026-02-06 09:50:00,1520.5,1526.5,1529.09,1519.3,0.43,6.5,2753,419421548.0,0.64,0.02
2026-02-06 09:55:00,1526.13,1528.99,1532.0,1526.13,0.16,2.49,1627,248838373.0,0.38,0.01
2026-02-06 10:00:00,1528.01,1526.56,1531.0,1520.73,-0.16,-2.43,1784,272030725.0,0.67,0.01
2026-02-06 10:05:00,1526.56,1523.39,1529.08,1520.0,-0.21,-3.17,1645,250736175.0,0.59,0.01
2026-02-06 10:10:00,1523.8,1519.98,1523.8,1518.0,-0.22,-3.41,3153,479295021.0,0.38,0.03
2026-02-06 10:15:00,1520.0,1515.96,1521.02,1515.86,-0.26,-4.02,1878,285347463.0,0.34,0.01
2026-02-06 10:20:00,1515.85,1518.06,1522.09,1515.0,0.14,2.1,1740,264086152.0,0.47,0.01
2026-02-06 10:25:00,1518.07,1514.2,1519.06,1510.02,-0.25,-3.86,2249,340485605.0,0.6,0.02
2026-02-06 10:30:00,1515.37,1518.17,1519.01,1514.01,0.26,3.97,1563,236879004.0,0.33,0.01
2026-02-06 10:35:00,1518.09,1514.8,1519.5,1511.21,-0.22,-3.37,2102,318354377.0,0.55,0.02
2026-02-06 10:40:00,1513.33,1508.09,1513.33,1506.66,-0.44,-6.71,3415,515415388.0,0.44,0.03
2026-02-06 10:45:00,1508.36,1512.0,1512.0,1508.33,0.26,3.91,1508,227615923.0,0.24,0.01
2026-02-06 10:50:00,1511.82,1509.1,1515.18,1509.1,-0.19,-2.9,824,124672627.0,0.4,0.01
2026-02-06 10:55:00,1509.6,1509.28,1509.6,1505.88,0.01,0.18,1445,217889883.0,0.25,0.01
2026-02-06 11:00:00,1509.28,1509.2,1509.92,1508.02,-0.01,-0.08,1007,151936351.0,0.13,0.01
2026-02-06 11:05:00,1509.2,1509.01,1511.82,1508.27,-0.01,-0.19,888,133955208.0,0.24,0.01
2026-02-06 11:10:00,1509.0,1515.8,1516.0,1509.0,0.45,6.79,1284,194411588.0,0.46,0.01
2026-02-06 11:15:00,1515.99,1515.98,1518.0,1513.0,0.01,0.18,1347,204094591.0,0.33,0.01
2026-02-06 11:20:00,1516.07,1513.52,1518.0,1513.09,-0.16,-2.46,963,145992558.0,0.32,0.01
2026-02-06 11:25:00,1513.52,1510.15,1514.5,1509.98,-0.22,-3.37,833,125906498.0,0.3,0.01
2026-02-06 11:30:00,1510.15,1513.25,1514.54,1510.01,0.21,3.1,716,108233889.0,0.3,0.01
2026-02-06 13:05:00,1514.54,1514.65,1519.0,1512.62,0.09,1.4,1349,204363390.0,0.42,0.01
2026-02-06 13:10:00,1514.65,1524.8,1524.8,1514.2,0.67,10.15,1141,173493223.0,0.7,0.01
2026-02-06 13:15:00,1524.96,1520.56,1526.0,1520.56,-0.28,-4.24,1078,164359250.0,0.36,0.01
2026-02-06 13:20:00,1523.0,1526.73,1527.55,1521.08,0.41,6.17,897,136725322.0,0.43,0.01
2026-02-06 13:25:00,1526.73,1522.41,1527.04,1522.39,-0.28,-4.32,705,107536062.0,0.3,0.01
2026-02-06 13:30:00,1522.47,1517.05,1522.47,1516.0,-0.35,-5.36,699,106146921.0,0.42,0.01
2026-02-06 13:35:00,1517.03,1516.55,1518.0,1515.27,-0.03,-0.5,948,143787910.0,0.18,0.01
2026-02-06 13:40:00,1516.55,1518.11,1518.17,1514.49,0.1,1.56,723,109651384.0,0.24,0.01
2026-02-06 13:45:00,1518.12,1514.36,1518.12,1514.0,-0.25,-3.75,892,135138578.0,0.27,0.01
2026-02-06 13:50:00,1514.98,1515.92,1517.17,1514.51,0.1,1.56,622,94259471.0,0.18,0.0
2026-02-06 13:55:00,1516.42,1515.23,1517.13,1514.69,-0.05,-0.69,655,99278466.0,0.16,0.01
2026-02-06 14:00:00,1515.09,1515.0,1516.41,1513.0,-0.02,-0.23,913,138290238.0,0.23,0.01
2026-02-06 14:05:00,1515.98,1518.74,1520.82,1515.0,0.25,3.74,840,127529923.0,0.38,0.01
2026-02-06 14:10:00,1518.74,1516.31,1518.74,1515.91,-0.16,-2.43,566,85847637.0,0.19,0.0
2026-02-06 14:15:00,1516.29,1514.03,1516.61,1513.06,-0.15,-2.28,854,129346185.0,0.23,0.01
2026-02-06 14:20:00,1514.46,1515.34,1515.34,1514.0,0.09,1.31,838,126934014.0,0.09,0.01
2026-02-06 14:25:00,1515.41,1516.69,1518.0,1515.35,0.09,1.35,964,146200139.0,0.17,0.01
2026-02-06 14:30:00,1516.47,1518.2,1518.2,1516.47,0.1,1.51,737,111805142.0,0.11,0.01
2026-02-06 14:35:00,1518.17,1517.55,1520.0,1517.23,-0.04,-0.65,1124,170673057.0,0.18,0.01
2026-02-06 14:40:00,1517.51,1518.63,1520.0,1517.08,0.07,1.08,1271,192914248.0,0.19,0.01
2026-02-06 14:45:00,1518.55,1515.66,1520.0,1515.27,-0.2,-2.97,1301,197426266.0,0.31,0.01
2026-02-06 14:50:00,1516.01,1519.49,1520.52,1516.01,0.25,3.83,1372,208361815.0,0.3,0.01
2026-02-06 14:55:00,1519.0,1517.11,1519.09,1517.0,-0.16,-2.38,1501,227815020.0,0.14,0.01
2026-02-06 15:00:00,1517.09,1515.01,1517.27,1515.01,-0.14,-2.1,2399,363699222.0,0.15,0.02
2026-02-09 09:35:00,1518.0,1528.0,1535.59,1517.0,0.86,12.99,6246,951228617.0,1.23,0.05
2026-02-09 09:40:00,1527.91,1524.27,1527.91,1520.53,-0.24,-3.73,2182,332642544.0,0.48,0.02
2026-02-09 09:45:00,1524.4,1526.78,1531.01,1524.4,0.16,2.51,1984,303325109.0,0.43,0.02
2026-02-09 09:50:00,1526.05,1534.51,1535.0,1526.05,0.51,7.73,2979,456839887.0,0.59,0.02
2026-02-09 09:55:00,1534.6,1539.01,1542.88,1533.66,0.29,4.5,2672,411050955.0,0.6,0.02
2026-02-09 10:00:00,1540.0,1527.6,1540.0,1527.5,-0.74,-11.41,1867,285972747.0,0.81,0.01
2026-02-09 10:05:00,1527.02,1531.25,1533.5,1527.02,0.24,3.65,1687,258159409.0,0.42,0.01
2026-02-09 10:10:00,1531.25,1532.85,1533.59,1528.28,0.1,1.6,895,137053251.0,0.35,0.01
2026-02-09 10:15:00,1532.85,1531.22,1534.68,1530.54,-0.11,-1.63,629,96380223.0,0.27,0.01
2026-02-09 10:20:00,1531.49,1533.01,1533.01,1529.12,0.12,1.79,843,129083229.0,0.25,0.01
2026-02-09 10:25:00,1533.0,1533.17,1534.0,1531.47,0.01,0.16,617,94594593.0,0.17,0.0
2026-02-09 10:30:00,1533.14,1530.31,1533.8,1530.31,-0.19,-2.86,659,101025828.0,0.23,0.01
2026-02-09 10:35:00,1530.31,1535.0,1536.08,1530.01,0.31,4.69,701,107503323.0,0.4,0.01
2026-02-09 10:40:00,1535.98,1534.07,1537.56,1532.85,-0.06,-0.93,619,95007250.0,0.31,0.0
2026-02-09 10:45:00,1534.06,1529.8,1534.06,1528.0,-0.28,-4.27,625,95573280.0,0.4,0.0
2026-02-09 10:50:00,1529.8,1525.52,1529.8,1525.31,-0.28,-4.28,702,107150671.0,0.29,0.01
2026-02-09 10:55:00,1525.52,1522.0,1525.84,1521.34,-0.23,-3.52,1483,225827506.0,0.29,0.01
2026-02-09 11:00:00,1522.0,1521.97,1522.41,1518.99,0.0,-0.03,1806,274572890.0,0.22,0.01
2026-02-09 11:05:00,1523.31,1520.79,1523.9,1520.79,-0.08,-1.18,451,68651611.0,0.2,0.0
2026-02-09 11:10:00,1520.35,1519.7,1520.89,1518.93,-0.07,-1.09,849,129022248.0,0.13,0.01
2026-02-09 11:15:00,1519.68,1520.22,1521.46,1519.6,0.03,0.52,616,93633538.0,0.12,0.0
2026-02-09 11:20:00,1521.0,1514.0,1521.0,1514.0,-0.41,-6.22,1536,232908130.0,0.46,0.01
2026-02-09 11:25:00,1514.0,1516.54,1518.0,1513.49,0.17,2.54,890,134874783.0,0.3,0.01
2026-02-09 11:30:00,1516.55,1517.47,1518.88,1516.0,0.06,0.93,644,97728556.0,0.19,0.01
2026-02-09 13:05:00,1517.0,1515.54,1517.47,1514.52,-0.13,-1.93,1311,198683902.0,0.19,0.01
2026-02-09 13:10:00,1516.0,1518.87,1520.0,1515.65,0.22,3.33,471,71514511.0,0.29,0.0
2026-02-09 13:15:00,1518.87,1520.52,1520.74,1518.81,0.11,1.65,470,71431866.0,0.13,0.0
2026-02-09 13:20:00,1520.65,1522.08,1524.11,1520.61,0.1,1.56,615,93644886.0,0.23,0.0
2026-02-09 13:25:00,1522.98,1521.07,1523.78,1520.92,-0.07,-1.01,547,83262618.0,0.19,0.0
2026-02-09 13:30:00,1521.07,1520.79,1521.31,1518.85,-0.02,-0.28,543,82565868.0,0.16,0.0
2026-02-09 13:35:00,1520.99,1521.7,1522.0,1520.86,0.06,0.91,523,79576170.0,0.07,0.0
2026-02-09 13:40:00,1521.7,1523.88,1523.88,1521.65,0.14,2.18,572,87078939.0,0.15,0.0
2026-02-09 13:45:00,1523.88,1528.51,1529.8,1523.88,0.3,4.63,893,136313283.0,0.39,0.01
2026-02-09 13:50:00,1528.99,1525.33,1529.87,1525.31,-0.21,-3.18,694,106006630.0,0.3,0.01
2026-02-09 13:55:00,1525.35,1526.0,1529.0,1525.34,0.04,0.67,481,73444653.0,0.24,0.0
2026-02-09 14:00:00,1526.86,1524.62,1526.89,1523.01,-0.09,-1.38,429,65443477.0,0.25,0.0
2026-02-09 14:05:00,1524.62,1525.57,1525.83,1524.49,0.06,0.95,379,57807187.0,0.09,0.0
2026-02-09 14:10:00,1525.11,1528.12,1528.15,1525.11,0.17,2.55,554,84610921.0,0.2,0.0
2026-02-09 14:15:00,1528.11,1527.33,1528.49,1526.76,-0.05,-0.79,535,81675193.0,0.11,0.0
2026-02-09 14:20:00,1527.97,1525.07,1527.97,1525.07,-0.15,-2.26,627,95718890.0,0.19,0.01
2026-02-09 14:25:00,1523.18,1527.88,1527.88,1523.01,0.18,2.81,941,143492827.0,0.32,0.01
2026-02-09 14:30:00,1527.97,1526.72,1528.54,1526.6,-0.08,-1.16,611,93337223.0,0.13,0.0
2026-02-09 14:35:00,1527.0,1525.0,1527.0,1525.0,-0.11,-1.72,532,81213111.0,0.13,0.0
2026-02-09 14:40:00,1525.35,1527.13,1528.05,1524.98,0.14,2.13,1370,209105195.0,0.2,0.01
2026-02-09 14:45:00,1527.18,1526.55,1529.08,1526.55,-0.04,-0.58,1018,155550980.0,0.17,0.01
2026-02-09 14:50:00,1525.2,1525.05,1527.98,1525.02,-0.1,-1.5,851,129921143.0,0.19,0.01
2026-02-09 14:55:00,1525.0,1524.0,1526.08,1524.0,-0.07,-1.05,1197,182551856.0,0.14,0.01
2026-02-09 15:00:00,1524.6,1524.96,1525.0,1524.0,0.06,0.96,822,125306198.0,0.07,0.01
2026-02-10 09:35:00,1524.97,1508.0,1524.97,1501.0,-1.11,-16.96,4151,626447328.0,1.57,0.03
2026-02-10 09:40:00,1508.0,1506.6,1510.37,1503.8,-0.09,-1.4,2093,315319717.0,0.44,0.02
2026-02-10 09:45:00,1506.58,1500.0,1506.69,1500.0,-0.44,-6.6,3526,529445447.0,0.44,0.03
2026-02-10 09:50:00,1500.0,1500.59,1502.0,1498.1,0.04,0.59,2330,349454318.0,0.26,0.02
2026-02-10 09:55:00,1500.57,1497.19,1502.03,1496.5,-0.23,-3.4,1810,271334533.0,0.37,0.01
2026-02-10 10:00:00,1497.84,1503.68,1504.49,1497.25,0.43,6.49,922,138420539.0,0.48,0.01
2026-02-10 10:05:00,1503.67,1501.47,1506.51,1500.9,-0.15,-2.21,975,146627730.0,0.37,0.01
2026-02-10 10:10:00,1501.07,1503.19,1504.98,1501.07,0.11,1.72,550,82670343.0,0.26,0.0
2026-02-10 10:15:00,1503.19,1500.0,1503.19,1500.0,-0.21,-3.19,629,94442372.0,0.21,0.01
2026-02-10 10:20:00,1500.0,1499.1,1500.88,1499.0,-0.06,-0.9,737,110573500.0,0.13,0.01
2026-02-10 10:25:00,1499.0,1501.0,1501.0,1498.3,0.13,1.9,778,116612626.0,0.18,0.01
2026-02-10 10:30:00,1501.0,1498.8,1501.0,1498.8,-0.15,-2.2,516,77400347.0,0.15,0.0
2026-02-10 10:35:00,1498.8,1499.06,1500.0,1498.4,0.02,0.26,430,64428416.0,0.11,0.0
2026-02-10 10:40:00,1499.86,1504.51,1504.51,1499.21,0.36,5.45,479,71993417.0,0.35,0.0
2026-02-10 10:45:00,1504.5,1505.87,1505.88,1503.02,0.09,1.36,426,64058021.0,0.19,0.0
2026-02-10 10:50:00,1506.0,1506.21,1507.0,1505.04,0.02,0.34,472,71101495.0,0.13,0.0
2026-02-10 10:55:00,1506.21,1507.1,1509.2,1506.21,0.06,0.89,636,95855653.0,0.2,0.01
2026-02-10 11:00:00,1507.6,1507.06,1508.14,1506.05,0.0,-0.04,448,67530642.0,0.14,0.0
2026-02-10 11:05:00,1507.3,1509.71,1511.11,1507.3,0.18,2.65,705,106367138.0,0.25,0.01
2026-02-10 11:10:00,1509.11,1507.38,1509.11,1506.12,-0.15,-2.33,301,45373262.0,0.2,0.0
2026-02-10 11:15:00,1507.38,1509.24,1509.72,1507.0,0.12,1.86,368,55506366.0,0.18,0.0
2026-02-10 11:20:00,1509.24,1508.04,1509.48,1507.8,-0.08,-1.2,328,49470056.0,0.11,0.0
2026-02-10 11:25:00,1508.5,1509.06,1510.86,1508.09,0.07,1.02,337,50903538.0,0.18,0.0
2026-02-10 11:30:00,1509.5,1511.35,1511.86,1509.01,0.15,2.29,362,54697119.0,0.19,0.0
2026-02-10 13:05:00,1509.62,1511.02,1512.35,1509.51,-0.02,-0.33,884,133592557.0,0.19,0.01
2026-02-10 13:10:00,1511.01,1512.69,1512.9,1509.01,0.11,1.67,498,75240814.0,0.26,0.0
2026-02-10 13:15:00,1512.71,1511.95,1513.56,1511.16,-0.05,-0.74,361,54658321.0,0.16,0.0
2026-02-10 13:20:00,1511.95,1507.18,1511.95,1507.04,-0.32,-4.77,405,61096614.0,0.32,0.0
2026-02-10 13:25:00,1507.34,1507.36,1508.01,1507.18,0.01,0.18,339,51030299.0,0.06,0.0
2026-02-10 13:30:00,1507.36,1505.9,1507.36,1504.87,-0.1,-1.46,554,83368064.0,0.17,0.0
2026-02-10 13:35:00,1505.9,1505.06,1505.9,1503.25,-0.06,-0.84,668,100519560.0,0.18,0.01
2026-02-10 13:40:00,1505.78,1504.27,1506.31,1504.18,-0.05,-0.79,459,69102169.0,0.14,0.0
2026-02-10 13:45:00,1504.27,1504.0,1504.9,1503.01,-0.02,-0.27,674,101374202.0,0.13,0.01
2026-02-10 13:50:00,1504.23,1503.01,1504.23,1502.5,-0.07,-0.99,386,58024533.0,0.12,0.0
2026-02-10 13:55:00,1503.02,1502.69,1504.24,1502.58,-0.02,-0.32,377,56672154.0,0.11,0.0
2026-02-10 14:00:00,1502.69,1502.85,1503.0,1502.61,0.01,0.16,362,54402264.0,0.03,0.0
2026-02-10 14:05:00,1502.85,1501.0,1503.14,1501.0,-0.12,-1.85,490,73604242.0,0.14,0.0
2026-02-10 14:10:00,1500.99,1501.03,1502.0,1500.94,0.0,0.03,365,54866319.0,0.07,0.0
2026-02-10 14:15:00,1501.02,1500.67,1501.21,1500.25,-0.02,-0.36,382,57335869.0,0.06,0.0
2026-02-10 14:20:00,1500.51,1502.0,1503.22,1500.15,0.09,1.33,509,76407980.0,0.2,0.0
2026-02-10 14:25:00,1502.0,1503.2,1503.67,1501.07,0.08,1.2,413,62051339.0,0.17,0.0
2026-02-10 14:30:00,1503.02,1501.87,1503.68,1501.16,-0.09,-1.33,443,66562623.0,0.17,0.0
2026-02-10 14:35:00,1501.88,1501.59,1503.0,1500.4,-0.02,-0.28,905,135885138.0,0.17,0.01
2026-02-10 14:40:00,1501.46,1503.62,1504.05,1501.46,0.14,2.03,1387,208434803.0,0.17,0.01
2026-02-10 14:45:00,1503.71,1504.92,1505.04,1503.0,0.09,1.3,1326,199496889.0,0.14,0.01
2026-02-10 14:50:00,1504.9,1504.27,1505.2,1503.9,-0.04,-0.65,1111,167176889.0,0.09,0.01
2026-02-10 14:55:00,1504.27,1504.9,1505.01,1503.43,0.04,0.63,999,150239760.0,0.11,0.01
2026-02-10 15:00:00,1504.94,1504.8,1505.0,1504.33,-0.01,-0.1,971,146091996.0,0.04,0.01
2026-02-11 09:35:00,1504.8,1502.99,1514.0,1502.01,-0.12,-1.81,2841,428176613.0,0.8,0.02
2026-02-11 09:40:00,1502.05,1501.8,1502.92,1500.02,-0.08,-1.19,1496,224629441.0,0.19,0.01
2026-02-11 09:45:00,1501.76,1501.09,1506.9,1500.99,-0.05,-0.71,1032,155189228.0,0.39,0.01
2026-02-11 09:50:00,1501.09,1498.03,1501.11,1496.0,-0.2,-3.06,2026,303646192.0,0.34,0.02
2026-02-11 09:55:00,1498.03,1499.07,1500.0,1496.51,0.07,1.04,916,137216298.0,0.23,0.01
2026-02-11 10:00:00,1499.07,1502.49,1502.54,1499.06,0.23,3.42,838,125760790.0,0.23,0.01
2026-02-11 10:05:00,1502.44,1506.0,1506.9,1502.44,0.23,3.51,941,141639417.0,0.3,0.01
2026-02-11 10:10:00,1505.16,1499.56,1505.16,1499.56,-0.43,-6.44,418,62762411.0,0.37,0.0
2026-02-11 10:15:00,1499.76,1501.2,1501.44,1499.5,0.11,1.64,458,68710025.0,0.13,0.0
2026-02-11 10:20:00,1501.2,1500.59,1503.0,1500.05,-0.04,-0.61,281,42216936.0,0.2,0.0
2026-02-11 10:25:00,1500.6,1498.01,1500.6,1498.0,-0.17,-2.58,565,84687192.0,0.17,0.0
2026-02-11 10:30:00,1498.01,1500.01,1500.01,1497.16,0.13,2.0,603,90330592.0,0.19,0.0
2026-02-11 10:35:00,1499.9,1498.62,1501.86,1498.62,-0.09,-1.39,438,65713353.0,0.22,0.0
2026-02-11 10:40:00,1498.61,1499.47,1500.0,1498.61,0.06,0.85,282,42282188.0,0.09,0.0
2026-02-11 10:45:00,1499.81,1500.12,1500.88,1499.56,0.04,0.65,280,42002130.0,0.09,0.0
2026-02-11 10:50:00,1500.01,1499.99,1500.8,1499.99,-0.01,-0.13,236,35406088.0,0.05,0.0
2026-02-11 10:55:00,1500.0,1500.4,1500.59,1499.62,0.03,0.41,230,34503176.0,0.06,0.0
2026-02-11 11:00:00,1500.43,1500.26,1500.5,1499.84,-0.01,-0.14,291,43652658.0,0.04,0.0
2026-02-11 11:05:00,1500.46,1499.01,1501.72,1499.01,-0.08,-1.25,484,72627831.0,0.18,0.0
2026-02-11 11:10:00,1498.79,1499.5,1501.0,1498.0,0.03,0.49,536,80347656.0,0.2,0.0
2026-02-11 11:15:00,1498.14,1499.0,1500.1,1498.0,-0.03,-0.5,515,77182011.0,0.14,0.0
2026-02-11 11:20:00,1500.64,1499.0,1500.64,1497.3,0.0,0.0,470,70414008.0,0.22,0.0
2026-02-11 11:25:00,1497.9,1498.0,1499.9,1497.9,-0.07,-1.0,355,53201413.0,0.13,0.0
2026-02-11 11:30:00,1498.01,1498.1,1500.49,1497.91,0.01,0.1,478,71657461.0,0.17,0.0
2026-02-11 13:05:00,1498.14,1501.2,1501.86,1498.08,0.21,3.1,1384,207513907.0,0.25,0.01
2026-02-11 13:10:00,1501.26,1502.0,1502.0,1500.0,0.05,0.8,569,85402660.0,0.13,0.0
2026-02-11 13:15:00,1502.98,1502.34,1503.1,1500.77,0.02,0.34,458,68783146.0,0.16,0.0
2026-02-11 13:20:00,1502.38,1502.0,1503.0,1500.06,-0.02,-0.34,496,74493751.0,0.2,0.0
2026-02-11 13:25:00,1502.0,1502.93,1503.35,1501.07,0.06,0.93,395,59362468.0,0.15,0.0
2026-02-11 13:30:00,1502.92,1501.13,1502.94,1500.96,-0.12,-1.8,381,57209162.0,0.13,0.0
2026-02-11 13:35:00,1501.13,1503.69,1503.99,1501.13,0.17,2.56,436,65527478.0,0.19,0.0
2026-02-11 13:40:00,1503.84,1502.18,1503.84,1502.0,-0.1,-1.51,399,59951561.0,0.12,0.0
2026-02-11 13:45:00,1502.19,1502.88,1503.2,1502.07,0.05,0.7,298,44794842.0,0.08,0.0
2026-02-11 13:50:00,1502.37,1503.84,1503.97,1502.37,0.06,0.96,340,51103712.0,0.11,0.0
2026-02-11 13:55:00,1502.99,1503.54,1503.79,1502.99,-0.02,-0.3,301,45247093.0,0.05,0.0
2026-02-11 14:00:00,1503.53,1503.77,1503.8,1502.18,0.02,0.23,382,57418985.0,0.11,0.0
2026-02-11 14:05:00,1503.81,1505.01,1506.2,1503.8,0.08,1.24,721,108490224.0,0.16,0.01
2026-02-11 14:10:00,1505.51,1508.22,1508.48,1505.02,0.21,3.21,727,109598292.0,0.23,0.01
2026-02-11 14:15:00,1508.22,1509.95,1511.7,1508.22,0.11,1.73,1252,189129185.0,0.23,0.01
2026-02-11 14:20:00,1509.95,1508.88,1510.34,1508.15,-0.07,-1.07,587,88603888.0,0.15,0.0
2026-02-11 14:25:00,1508.88,1508.4,1509.55,1508.08,-0.03,-0.48,488,73623228.0,0.1,0.0
2026-02-11 14:30:00,1508.4,1506.56,1508.42,1506.3,-0.12,-1.84,477,71910091.0,0.14,0.0
2026-02-11 14:35:00,1506.16,1506.92,1507.92,1505.7,0.02,0.36,367,55294858.0,0.15,0.0
2026-02-11 14:40:00,1506.91,1506.4,1507.39,1505.88,-0.03,-0.52,471,70941793.0,0.1,0.0
2026-02-11 14:45:00,1507.0,1506.72,1508.0,1506.13,0.02,0.32,502,75651596.0,0.12,0.0
2026-02-11 14:50:00,1506.18,1504.0,1507.86,1503.87,-0.18,-2.72,931,140175691.0,0.26,0.01
2026-02-11 14:55:00,1503.98,1505.02,1505.54,1503.91,0.07,1.02,747,112463452.0,0.11,0.01
2026-02-11 15:00:00,1505.0,1504.33,1505.0,1504.0,-0.05,-0.69,809,121713859.0,0.07,0.01
2026-02-12 09:35:00,1500.2,1498.0,1502.82,1493.0,-0.42,-6.33,2889,432735798.0,0.65,0.02
2026-02-12 09:40:00,1497.99,1495.99,1498.82,1495.08,-0.13,-2.01,1462,218894439.0,0.25,0.01
2026-02-12 09:45:00,1496.0,1496.1,1496.99,1494.98,0.01,0.11,1091,163176664.0,0.13,0.01
2026-02-12 09:50:00,1496.66,1497.12,1500.0,1495.21,0.07,1.02,863,129237096.0,0.32,0.01
2026-02-12 09:55:00,1497.12,1495.89,1497.12,1494.22,-0.08,-1.23,853,127526045.0,0.19,0.01
2026-02-12 10:00:00,1495.89,1495.31,1496.3,1494.38,-0.04,-0.58,471,70428782.0,0.13,0.0
2026-02-12 10:05:00,1495.24,1493.0,1496.02,1491.52,-0.15,-2.31,1525,227736773.0,0.3,0.01
2026-02-12 10:10:00,1493.0,1490.26,1493.15,1490.06,-0.18,-2.74,1493,222629600.0,0.21,0.01
2026-02-12 10:15:00,1490.26,1487.0,1490.81,1485.88,-0.22,-3.26,2246,334204445.0,0.33,0.02
2026-02-12 10:20:00,1488.0,1486.6,1488.96,1486.31,-0.03,-0.4,830,123472241.0,0.18,0.01
2026-02-12 10:25:00,1486.52,1484.03,1486.62,1484.01,-0.17,-2.57,1160,172342129.0,0.18,0.01
2026-02-12 10:30:00,1484.0,1483.89,1485.8,1482.5,-0.01,-0.14,1357,201415375.0,0.22,0.01
2026-02-12 10:35:00,1483.87,1481.49,1483.87,1478.0,-0.16,-2.4,2041,302117968.0,0.4,0.02
2026-02-12 10:40:00,1481.8,1481.0,1483.25,1480.82,-0.03,-0.49,806,119461104.0,0.16,0.01
2026-02-12 10:45:00,1480.99,1485.18,1486.0,1480.5,0.28,4.18,1063,157727491.0,0.37,0.01
2026-02-12 10:50:00,1485.08,1484.5,1486.39,1484.5,-0.05,-0.68,640,95039518.0,0.13,0.01
2026-02-12 10:55:00,1484.5,1482.73,1484.5,1481.87,-0.12,-1.77,562,83303054.0,0.18,0.0
2026-02-12 11:00:00,1482.73,1479.59,1482.73,1479.03,-0.21,-3.14,1109,164210133.0,0.25,0.01
2026-02-12 11:05:00,1479.62,1476.52,1480.0,1476.07,-0.21,-3.07,1674,247469929.0,0.27,0.01
2026-02-12 11:10:00,1477.62,1477.01,1478.46,1476.61,0.03,0.49,1934,285760272.0,0.13,0.02
2026-02-12 11:15:00,1477.3,1475.49,1477.31,1475.49,-0.1,-1.52,1028,151719563.0,0.12,0.01
2026-02-12 11:20:00,1475.49,1477.0,1479.01,1473.36,0.1,1.51,1861,274540256.0,0.38,0.01
2026-02-12 11:25:00,1477.02,1480.99,1482.09,1477.02,0.27,3.99,712,105339695.0,0.34,0.01
2026-02-12 11:30:00,1480.87,1483.0,1483.0,1479.56,0.14,2.01,571,84555942.0,0.23,0.0
2026-02-12 13:05:00,1481.9,1483.4,1486.0,1481.9,0.03,0.4,1015,150591403.0,0.28,0.01
2026-02-12 13:10:00,1483.5,1487.19,1487.5,1483.47,0.26,3.79,546,81118623.0,0.27,0.0
2026-02-12 13:15:00,1487.0,1487.5,1487.87,1486.09,0.02,0.31,479,71218898.0,0.12,0.0
2026-02-12 13:20:00,1487.51,1492.75,1493.44,1487.51,0.35,5.25,933,139065887.0,0.4,0.01
2026-02-12 13:25:00,1492.75,1489.56,1492.82,1489.56,-0.21,-3.19,356,53050998.0,0.22,0.0
2026-02-12 13:30:00,1489.54,1489.7,1490.0,1486.57,0.01,0.14,875,130210566.0,0.23,0.01
2026-02-12 13:35:00,1490.0,1488.03,1491.03,1488.03,-0.11,-1.67,466,69425519.0,0.2,0.0
2026-02-12 13:40:00,1488.88,1490.25,1490.81,1488.88,0.15,2.22,304,45285908.0,0.13,0.0
2026-02-12 13:45:00,1490.15,1486.89,1490.24,1486.8,-0.23,-3.36,360,53604323.0,0.23,0.0
2026-02-12 13:50:00,1486.89,1486.08,1489.18,1485.94,-0.05,-0.81,589,87570927.0,0.22,0.0
2026-02-12 13:55:00,1486.09,1487.39,1488.92,1486.09,0.09,1.31,596,88641135.0,0.19,0.0
2026-02-12 14:00:00,1487.4,1486.01,1487.41,1486.0,-0.09,-1.38,590,87639391.0,0.09,0.0
2026-02-12 14:05:00,1486.0,1488.01,1488.48,1486.0,0.13,2.0,489,72723494.0,0.17,0.0
2026-02-12 14:10:00,1488.01,1486.8,1488.01,1486.8,-0.08,-1.21,383,56961294.0,0.08,0.0
2026-02-12 14:15:00,1486.79,1486.72,1487.07,1485.48,-0.01,-0.08,517,76842647.0,0.11,0.0
